,Unnamed: 0,Time Stamp,CH4 (ppm),C2H6 (ppb),R,C2/C1,ch4Enhcmt,totDist,length,lrate,npeaks,Latitude,Longitude,POLYGON,LEAKNUM,PolyLK
3,3,10/20/2020 23:18:54.888,5.0783,6.233,0.878,0.001,3.562,72.2,9,80.9,1,33.59699249,-86.64276123,P52,3,P52L3
4,4,09/26/2020 03:35:44.732,4.57966,5.563,0.929,0.001,3.0980000000000003,86.4,12,41.8,2,33.59782791,-86.64138794,P52,4,P52L4
5,5,09/26/2020 03:55:31.753,3.62281,5.709,0.915,0.001,2.155,33.2,8,23.1,1,33.59849548,-86.64814758,P52,5,P52L5
6,6,10/20/2020 22:47:00.315,5.886369999999999,20.669,0.996,0.003,3.5069999999999997,7.2,89,10.1,2,33.59569931,-86.64574432,P52,6,P52L6
7,7,10/20/2020 22:49:41.083,5.89335,23.136,0.8109999999999999,0.003,3.514,31.3,9,24.4,3,33.59681702,-86.64589691,P52,7,P52L7
8,8,10/20/2020 23:13:28.027,3.7204300000000003,6.561,0.9079999999999999,0.001,2.1830000000000003,22.1,5,19.3,2,33.60909653,-86.63706207,P52,8,P52L8
9,9,10/20/2020 23:26:24.936,4.2526,11.845999999999998,0.825,0.067,2.582,35.4,5,33.8,1,33.59806061,-86.64754486,P52,9,P52L9
10,10,09/15/2020 06:58:50.635,2.04472,13.220999999999998,0.741,0.046,0.027999999999999997,35.4,6,0.0,1,33.59908295,-86.64668274,P52,10,P52L10
11,11,09/15/2020 07:07:41.169,2.00169,6.621,0.8909999999999999,0.079,0.024,62.7,18,0.0,1,33.59948349,-86.646698,P52,11,P52L11
12,12,09/15/2020 07:17:01.297,2.15937,4.215,0.9309999999999999,0.01,0.193,91.3,8,2.2,1,33.600265500000006,-86.64077759,P52,12,P52L12
13,13,09/15/2020 07:30:58.212,2.0613599999999996,9.652000000000001,0.922,0.063,0.047,54.0,15,0.0,1,33.60410309,-86.63549042,P52,13,P52L13
14,14,09/15/2020 07:35:07.044,2.03467,7.407,0.7979999999999999,0.08800000000000001,0.019,52.3,7,0.1,1,33.60506821,-86.6595993,P52,14,P52L14
15,15,09/26/2020 03:27:11.299,3.5842400000000003,7.166,0.905,0.001,2.124,70.1,5,7.8,1,33.59897995,-86.64878082,P52,15,P52L15
16,16,09/26/2020 03:37:34.300,3.99914,5.667999999999999,0.877,0.001,2.207,18.6,16,6.0,1,33.59807587,-86.63800049,P52,16,P52L16
17,17,09/26/2020 03:38:49.052,3.81912,5.447,0.9079999999999999,0.001,2.09,57.9,5,50.6,1,33.59970856,-86.64160919,P52,17,P52L17
18,18,09/26/2020 03:45:04.041,3.6957699999999996,6.192,0.9229999999999999,0.001,2.229,72.6,6,22.3,1,33.60513687,-86.63889313,P52,18,P52L18
19,19,09/26/2020 03:50:46.057,3.5916300000000003,5.042,0.838,0.001,2.1180000000000003,26.0,5,6.5,1,33.60433197,-86.64257813,P52,19,P52L19
20,20,09/26/2020 03:54:28.265,3.5122800000000005,5.053,0.862,0.001,1.9809999999999999,48.4,6,43.7,1,33.59790039,-86.64409637,P52,20,P52L20
21,21,09/26/2020 03:55:54.281,3.5275300000000005,5.141,0.909,0.001,2.06,62.7,6,19.1,1,33.59879684,-86.64577484,P52,21,P52L21
22,22,10/20/2020 22:29:04.808,3.8568,12.729000000000001,0.838,0.038,2.4459999999999997,4.0,5,4.0,1,33.58743668,-86.6938858,P52,22,P52L22
23,23,10/20/2020 22:42:16.667,6.64548,15.864,0.988,0.002,4.406000000000001,102.4,12,92.4,1,33.59639359,-86.64332581,P52,23,P52L23
24,24,10/20/2020 22:48:44.763,5.46549,21.155,0.758,0.002,3.0860000000000003,53.7,8,23.1,1,33.59609604,-86.64649963,P52,24,P52L24
25,25,10/20/2020 22:50:51.739,5.49904,22.147,0.987,0.003,3.0610000000000004,7.0,5,8.1,1,33.59725571,-86.64587402,P52,25,P52L25
26,26,10/20/2020 22:55:12.859,6.54789,18.677,0.971,0.002,4.5760000000000005,27.6,11,12.5,1,33.59695053,-86.6398468,P52,26,P52L26
27,27,10/20/2020 23:06:07.400,5.52341,13.033,0.8740000000000001,0.002,1.8330000000000002,132.2,13,33.8,1,33.602626799999996,-86.64261627,P52,27,P52L27
28,28,10/20/2020 23:10:12.238,4.0346,9.941,0.9640000000000001,0.002,0.469,68.5,12,3.5,1,33.60330963,-86.64364624,P52,28,P52L28
29,29,10/20/2020 23:15:44.219,3.7817800000000004,8.135,0.9590000000000001,0.001,2.254,34.7,5,5.5,1,33.60728455,-86.63726044,P52,29,P52L29
30,30,10/20/2020 23:40:16.731,4.25159,5.747999999999999,0.736,0.012,2.5980000000000003,16.9,5,40.4,1,33.59243393,-86.65066528,P52,30,P52L30
0,0,09/18/2020 00:09:19.867,2.0234,4.775,0.7859999999999999,0.063,0.008,34.9,5,0.1,1,33.59963989,-86.61676788,P53,0,P53L0
1,1,09/18/2020 00:10:31.547,2.17158,6.301,0.847,0.013000000000000001,0.179,94.5,8,1.5,1,33.60039139,-86.61358643,P53,1,P53L1
2,2,09/21/2020 23:04:46.979,2.3374599999999996,8.03,0.9390000000000001,0.011000000000000001,0.152,245.5,17,2.1,2,33.60786438,-86.63256836,P53,2,P53L2
3,3,09/19/2020 22:47:40.100,2.18146,3.98,0.765,0.013000000000000001,0.09699999999999999,52.2,8,0.4,1,33.60916519,-86.63352203,P53,3,P53L3
4,4,09/21/2020 22:48:50.870,2.30425,-1.5659999999999998,0.8590000000000001,0.024,0.125,47.6,7,1.1,1,33.59822845,-86.61161804,P53,4,P53L4
5,5,09/21/2020 23:03:41.340,2.27904,6.879,0.75,0.006,0.138,107.0,6,2.0,1,33.60730362,-86.62739563,P53,5,P53L5
6,6,09/21/2020 23:08:09.731,2.41805,9.048,0.97,0.009000000000000001,0.259,140.8,15,6.5,2,33.60777283,-86.6317215,P53,6,P53L6
7,7,09/21/2020 23:11:08.931,2.22265,6.542000000000001,0.879,0.003,0.047,106.4,8,0.2,1,33.60067749,-86.62587738,P53,7,P53L7
8,8,10/21/2020 22:05:05.945,8.318430000000001,13.384,0.8320000000000001,0.001,1.983,80.3,8,17.8,2,33.58876038,-86.62389374,P53,8,P53L8
9,9,10/23/2020 04:48:05.724,4.0599,6.558,0.802,0.001,2.542,36.7,6,41.1,1,33.60084915,-86.61215973,P53,9,P53L9
10,10,10/21/2020 22:14:15.833,3.45519,19.723,0.9640000000000001,0.004,1.795,23.8,5,15.2,1,33.60294342,-86.61154938,P53,10,P53L10
11,11,10/21/2020 22:23:35.961,3.4089,11.66,0.74,0.002,2.046,32.9,7,47.8,1,33.60041428,-86.61465454,P53,11,P53L11
12,12,09/18/2020 00:12:04.731,2.60425,7.656000000000001,0.973,0.006999999999999999,0.612,261.3,30,22.2,1,33.59696198,-86.61412811,P53,12,P53L12
13,13,09/18/2020 00:22:05.409,2.07935,7.68,0.743,0.021,0.065,44.3,7,0.2,1,33.6086235,-86.62892151,P53,13,P53L13
14,14,09/19/2020 23:04:12.664,2.16112,11.21,0.736,0.013000000000000001,0.045,57.2,6,0.3,1,33.58924484,-86.62720490000001,P53,14,P53L14
15,15,09/19/2020 23:04:58.948,2.17289,9.885,0.8059999999999999,0.027000000000000003,0.053,74.3,7,0.4,1,33.58872986,-86.62743378,P53,15,P53L15
16,16,09/19/2020 23:09:54.065,2.14235,0.5770000000000001,0.759,0.035,0.027000000000000003,52.4,6,0.2,1,33.58820343,-86.62673187,P53,16,P53L16
17,17,09/19/2020 23:46:32.388,2.22825,17.160999999999998,0.9940000000000001,0.065,0.084,302.1,26,1.6,1,33.59898758,-86.62572479,P53,17,P53L17
18,18,10/21/2020 21:47:24.979,6.16668,5.235,0.7929999999999999,0.001,2.7460000000000004,74.0,6,26.1,1,33.60521317,-86.6315918,P53,18,P53L18
19,19,10/21/2020 22:05:37.689,3.91307,13.120999999999999,0.95,0.002,1.07,119.7,12,33.5,1,33.59062195,-86.62108612,P53,19,P53L19
20,20,10/21/2020 22:07:20.089,5.76026,13.918,0.7759999999999999,0.001,4.211,82.9,7,92.1,1,33.58953094,-86.62279511,P53,20,P53L20
21,21,10/21/2020 22:11:23.801,3.4463800000000004,18.765,0.909,0.004,1.96,35.8,7,35.7,1,33.59985352,-86.61160278,P53,21,P53L21
22,22,10/21/2020 22:17:46.777,3.44714,17.928,0.978,0.004,2.089,11.2,5,4.6,1,33.60507202,-86.60987091,P53,22,P53L22
23,23,10/21/2020 22:19:39.417,3.42204,15.923,0.852,0.003,2.064,53.8,8,56.7,1,33.60179138,-86.61237335,P53,23,P53L23
24,24,10/21/2020 22:27:25.747,3.65236,10.447000000000001,0.975,0.002,2.2159999999999997,51.3,8,94.5,1,33.59951019,-86.61240387,P53,24,P53L24
25,25,10/21/2020 22:29:02.003,3.41804,6.098,0.917,0.002,1.9809999999999999,57.5,7,16.5,1,33.59609222,-86.61564636,P53,25,P53L25
26,26,10/21/2020 22:30:09.587,3.44444,8.43,0.8590000000000001,0.002,1.9969999999999999,18.3,6,24.8,1,33.59845352,-86.61917114,P53,26,P53L26
27,27,10/21/2020 22:30:33.139,3.38723,6.391,0.892,0.002,2.001,58.6,5,37.1,1,33.59706116,-86.61860657,P53,27,P53L27
28,28,10/21/2020 22:31:27.411,3.75066,7.751,0.857,0.002,2.364,46.4,8,50.5,1,33.59479523,-86.62161255,P53,28,P53L28
29,29,10/21/2020 22:41:19.385,3.41701,2.51,0.863,0.001,2.003,13.5,5,1.4,1,33.59757996,-86.62175751,P53,29,P53L29
30,30,10/23/2020 04:20:39.440,3.5026699999999997,2.8480000000000003,0.804,0.028999999999999998,2.0909999999999997,1976.6,5,1.4,1,33.61838531,-86.61132049999999,P53,30,P53L30
31,31,10/23/2020 04:49:45.155,4.19709,7.367000000000001,0.902,0.001,2.528,47.4,7,92.6,1,33.60306168,-86.60913086,P53,31,P53L31
32,32,10/23/2020 04:49:59.491,4.037,6.0729999999999995,0.8240000000000001,0.001,2.3680000000000003,98.4,12,83.1,1,33.6030426,-86.61104584,P53,32,P53L32
33,33,10/23/2020 04:52:37.187,3.9081699999999997,5.343999999999999,0.833,0.001,2.2319999999999998,62.3,8,53.6,1,33.60320663,-86.61248016,P53,33,P53L33
34,34,10/23/2020 04:58:03.945,3.5577400000000003,5.903,0.9059999999999999,0.001,2.042,31.1,12,56.5,1,33.597099299999996,-86.61790466,P53,34,P53L34
35,35,10/23/2020 04:58:56.169,3.5833800000000005,6.627000000000001,0.9009999999999999,0.001,2.068,45.9,9,32.5,1,33.59849167,-86.61667633,P53,35,P53L35
36,36,10/23/2020 05:02:20.969,3.5834099999999998,6.84,0.833,0.001,1.922,30.6,6,59.2,1,33.59621811,-86.61966705,P53,36,P53L36
37,37,10/23/2020 05:05:01.737,3.8473,6.454,0.922,0.001,2.401,69.5,5,68.3,1,33.59558868,-86.61772156,P53,37,P53L37
38,38,10/23/2020 05:08:25.513,3.50305,6.723,0.885,0.001,2.01,65.8,8,12.4,1,33.59626007,-86.62153625,P53,38,P53L38
39,39,10/23/2020 05:14:14.902,3.7282900000000003,8.826,0.9229999999999999,0.002,2.221,0.4,10,1.6,1,33.60811615,-86.62858582,P53,39,P53L39
0,0,09/18/2020 02:59:52.392,2.72528,1.268,0.9390000000000001,0.006,0.698,187.1,25,19.6,4,33.61326599,-86.6315155,P54,0,P54L0
1,1,09/22/2020 00:12:01.232,2.28525,15.558,0.78,0.022000000000000002,0.159,41.0,5,1.3,1,33.61962128,-86.60852814,P54,1,P54L1
2,2,09/22/2020 00:15:21.936,2.54967,10.998,0.86,0.006,0.469,108.8,13,3.7,1,33.6232872,-86.62342072,P54,2,P54L2
3,3,09/22/2020 00:58:37.059,2.12072,16.933,0.754,0.004,0.027999999999999997,58.6,5,0.2,1,33.61302948,-86.63304138,P54,3,P54L3
0,0,10/22/2020 00:18:43.968,5.07632,9.572000000000001,0.9940000000000001,0.005,1.729,187.9,19,20.3,4,33.61066818,-86.60498047,P55,0,P55L0
1,1,10/22/2020 00:26:22.310,3.39017,12.828,0.9359999999999999,0.003,1.9409999999999998,57.8,10,86.4,2,33.61532593,-86.59391785,P55,1,P55L1
2,2,10/22/2020 00:43:14.022,3.4892300000000005,11.448,0.965,0.002,2.101,57.5,7,37.3,1,33.61439514,-86.60276031,P55,2,P55L2
3,3,10/22/2020 00:50:53.286,3.6278599999999996,9.033,0.7979999999999999,0.009000000000000001,2.164,27.1,5,43.3,2,33.61562729,-86.59964752,P55,3,P55L3
4,4,09/22/2020 02:35:48.227,2.13634,8.583,0.741,0.049,0.028999999999999998,61.8,6,0.2,1,33.6034317,-86.62041473,P55,4,P55L4
5,5,09/22/2020 03:17:47.676,2.1248400000000003,-1.15,0.805,0.071,0.05,109.0,8,0.6,1,33.61568832,-86.59443665,P55,5,P55L5
6,6,10/22/2020 00:10:55.488,3.51416,-1.3430000000000002,0.95,0.046,0.121,144.4,13,2.3,1,33.59851456,-86.61920166,P55,6,P55L6
7,7,10/22/2020 00:33:55.942,3.40856,12.382,0.946,0.003,1.825,49.7,6,91.4,1,33.62005234,-86.59304047,P55,7,P55L7
8,8,10/22/2020 00:36:20.326,3.4132800000000003,15.312999999999999,0.82,0.06,1.999,2.7,5,3.8,1,33.6187706,-86.59451294,P55,8,P55L8
9,9,10/22/2020 00:42:27.942,3.45845,17.029,0.867,0.003,2.081,13.7,5,8.2,1,33.6147728,-86.60359192,P55,9,P55L9
10,10,10/22/2020 00:49:14.982,3.44896,8.043,0.9159999999999999,0.002,0.081,53.0,9,1.5,1,33.61537552,-86.59702301,P55,10,P55L10
11,11,10/22/2020 01:05:36.793,3.4569900000000002,1.535,0.762,0.0,2.0069999999999997,54.7,5,16.4,1,33.60648727,-86.61568451,P55,11,P55L11
0,0,10/05/2020 22:38:29.510,3.54935,15.035,0.867,0.002,2.1109999999999998,6.3,5,3.0,2,33.61072922,-86.58670807,P56,0,P56L0
1,1,09/26/2020 05:46:25.193,4.13514,18.527,0.985,0.002,2.36,72.8,9,32.3,2,33.58906174,-86.59855652,P56,1,P56L1
2,2,09/23/2020 00:36:25.043,3.6308800000000003,22.266,0.98,0.004,1.618,114.6,15,15.1,1,33.60308838,-86.58495331,P56,2,P56L2
3,3,10/05/2020 23:22:48.838,3.6097599999999996,13.682,0.987,0.003,2.085,26.4,9,48.8,2,33.6062851,-86.57932281,P56,3,P56L3
4,4,09/23/2020 00:53:55.155,2.60739,17.203,0.981,0.012,0.5660000000000001,199.1,19,9.4,1,33.61144638,-86.56616211,P56,4,P56L4
5,5,09/23/2020 00:58:34.092,2.16855,10.652000000000001,0.742,0.013000000000000001,0.081,62.2,6,0.4,2,33.6101799,-86.57398224,P56,5,P56L5
6,6,09/26/2020 05:28:58.358,2.3662900000000002,14.902000000000001,0.8,0.004,0.662,98.9,5,64.3,1,33.61281586,-86.58783722,P56,6,P56L6
7,7,10/05/2020 22:54:02.374,3.5511199999999996,10.362,0.96,0.002,2.065,75.3,8,47.9,2,33.5876236,-86.60188293,P56,7,P56L7
8,8,09/26/2020 05:48:03.907,4.4848300000000005,19.331,0.9840000000000001,0.002,2.42,43.2,7,37.1,2,33.58867645,-86.60108185,P56,8,P56L8
9,9,09/26/2020 05:52:36.291,4.1902099999999995,19.586,0.9840000000000001,0.003,2.0269999999999997,64.3,7,52.9,4,33.5899086,-86.59587859999999,P56,9,P56L9
10,10,10/05/2020 23:08:53.356,3.5463699999999996,13.402000000000001,0.9670000000000001,0.003,1.955,19.5,5,17.4,2,33.59388351,-86.58757782,P56,10,P56L10
11,11,09/26/2020 06:24:31.683,2.21907,17.692999999999998,0.9079999999999999,0.003,0.601,67.8,8,17.7,1,33.61035538,-86.56819916,P56,11,P56L11
12,12,09/26/2020 06:26:47.056,2.3918,16.688,0.809,0.019,0.29100000000000004,216.4,16,44.0,1,33.60802460000001,-86.57767487,P56,12,P56L12
13,13,10/05/2020 22:39:03.404,3.5754699999999997,13.479000000000001,0.9840000000000001,0.003,2.137,41.6,5,44.9,1,33.60941315,-86.58602142,P56,13,P56L13
14,14,10/05/2020 22:48:38.483,3.77305,14.527000000000001,0.892,0.011000000000000001,0.289,132.5,20,4.3,1,33.58926773,-86.60191345,P56,14,P56L14
15,15,10/05/2020 23:00:12.960,3.65288,10.638,0.885,0.002,2.012,49.2,8,49.3,2,33.58815384,-86.59815979,P56,15,P56L15
16,16,09/22/2020 23:54:40.134,2.11554,4.388,0.758,0.031,0.366,84.6,5,12.1,1,33.61295319,-86.5796051,P56,16,P56L16
17,17,09/23/2020 00:43:35.328,2.1278,14.019,0.762,0.013999999999999999,0.038,21.2,6,0.1,1,33.60967255,-86.57375336,P56,17,P56L17
18,18,09/26/2020 05:26:59.574,4.86987,20.184,0.9940000000000001,0.003,3.1660000000000004,71.0,5,82.5,1,33.61390686,-86.60622406,P56,18,P56L18
19,19,09/26/2020 05:30:24.374,4.34211,19.347,0.987,0.004,2.5469999999999997,133.5,13,26.1,1,33.61299515,-86.58103943,P56,19,P56L19
20,20,09/26/2020 05:32:21.315,3.5796300000000003,21.058000000000003,0.925,0.004,1.784,22.5,13,3.8,1,33.60910416,-86.58525848,P56,20,P56L20
21,21,09/26/2020 05:33:54.499,4.39795,19.586,0.99,0.003,2.474,41.4,5,46.9,1,33.61122513,-86.58495331,P56,21,P56L21
22,22,09/26/2020 05:42:26.601,3.79333,18.382,0.9890000000000001,0.003,1.975,71.4,6,12.5,1,33.581005100000006,-86.61255646,P56,22,P56L22
23,23,09/26/2020 05:42:57.321,3.7496099999999997,18.937,0.985,0.003,1.9909999999999999,156.6,13,15.6,1,33.58149338,-86.61211395,P56,23,P56L23
24,24,09/26/2020 06:02:19.049,4.18979,20.067,0.9940000000000001,0.003,2.6510000000000002,43.8,5,16.4,1,33.59342194,-86.59243011,P56,24,P56L24
25,25,09/26/2020 06:05:52.246,4.28068,20.6,0.997,0.004,2.605,90.2,7,44.1,1,33.59711075,-86.59211731,P56,25,P56L25
26,26,09/26/2020 06:11:59.862,4.039569999999999,20.085,0.9940000000000001,0.003,2.344,79.2,6,51.2,1,33.6062851,-86.57841492,P56,26,P56L26
27,27,09/26/2020 06:13:16.662,4.0986,20.039,0.996,0.004,2.4219999999999997,57.1,7,8.8,1,33.60769653,-86.57406616,P56,27,P56L27
28,28,09/26/2020 06:24:46.019,2.23978,14.215,0.8809999999999999,0.005,0.573,69.5,6,13.6,1,33.61095428,-86.56947327,P56,28,P56L28
29,29,10/05/2020 22:40:28.704,3.57058,12.468,0.938,0.002,1.885,27.4,7,9.9,1,33.61031342,-86.58192444,P56,29,P56L29
30,30,10/05/2020 23:01:48.192,3.56651,14.249,0.927,0.002,2.081,8.2,6,3.9,1,33.59017944,-86.59339905,P56,30,P56L30
31,31,10/05/2020 23:05:22.310,3.60095,12.097999999999999,0.882,0.003,1.942,38.1,9,11.1,1,33.58776093,-86.59693909,P56,31,P56L31
32,32,10/05/2020 23:07:44.748,3.5905699999999996,13.936,0.907,0.003,1.671,51.5,7,34.9,1,33.59157181,-86.59207916,P56,32,P56L32
33,33,10/05/2020 23:10:46.099,3.6248400000000003,13.247,0.938,0.003,2.0340000000000003,55.3,6,36.4,1,33.59404755,-86.59046936,P56,33,P56L33
34,34,10/05/2020 23:15:03.737,3.61219,14.498,0.9590000000000001,0.003,1.935,52.5,6,19.7,1,33.59261703,-86.59394073,P56,34,P56L34
35,35,10/05/2020 23:18:01.913,3.54025,14.774000000000001,0.97,0.003,1.952,39.1,5,13.2,1,33.60237885,-86.58446503,P56,35,P56L35
36,36,10/05/2020 23:19:25.881,3.53725,15.283,0.9840000000000001,0.003,1.966,56.3,6,72.1,1,33.60344315,-86.5823822,P56,36,P56L36
37,37,10/05/2020 23:21:02.342,3.54834,14.79,0.983,0.003,1.9769999999999999,38.0,6,26.2,1,33.60415649,-86.58090209999999,P56,37,P56L37
38,38,10/05/2020 23:28:08.736,3.551,14.689,0.9179999999999999,0.003,2.051,59.8,6,42.4,1,33.60747528,-86.57090759,P56,38,P56L38
39,39,10/05/2020 23:29:22.464,3.5430900000000003,12.077,0.94,0.002,2.0380000000000003,55.6,5,39.1,1,33.61017227,-86.56987,P56,39,P56L39
40,40,10/05/2020 23:48:32.313,3.60322,15.754000000000001,0.992,0.003,2.138,0.4,108,1.5,1,33.6192894,-86.60800171,P56,40,P56L40
41,41,10/05/2020 23:49:16.345,3.5938800000000004,15.915,0.919,0.003,2.129,0.4,29,1.5,1,33.6192894,-86.60800171,P56,41,P56L41
0,0,09/23/2020 01:51:26.342,2.162,8.567,0.8170000000000001,0.026000000000000002,0.13699999999999998,60.6,8,1.3,3,33.62201691,-86.60404968,P57,0,P57L0
1,1,09/22/2020 04:30:08.617,2.33364,16.18,0.851,0.006,0.24,248.7,19,3.4,1,33.62702942,-86.60899353,P57,1,P57L1
2,2,09/27/2020 00:05:43.960,3.35883,6.237,0.983,0.002,1.996,8.1,6,2.7,2,33.62301636,-86.60916138,P57,2,P57L2
3,3,09/29/2020 02:03:24.401,3.4268400000000003,6.468999999999999,0.8959999999999999,0.001,1.9980000000000002,12.0,6,15.6,2,33.62069321,-86.60665131,P57,3,P57L3
4,4,09/27/2020 00:06:21.848,3.3540900000000002,5.364,0.92,0.001,1.9909999999999999,58.7,8,26.0,2,33.62295914,-86.60623169,P57,4,P57L4
5,5,09/29/2020 01:30:42.315,2.32503,17.314,0.873,0.006999999999999999,0.527,97.3,15,12.4,6,33.62447739,-86.61856842,P57,5,P57L5
6,6,09/27/2020 01:11:45.508,3.4722199999999996,6.26,0.785,0.002,1.857,46.0,7,36.4,3,33.61802673,-86.60961151,P57,6,P57L6
7,7,09/23/2020 02:59:11.008,3.64586,11.454,0.9670000000000001,0.002,1.75,132.8,10,82.1,1,33.61781693,-86.60774231,P57,7,P57L7
8,8,09/23/2020 03:03:12.160,2.3755,10.427999999999999,0.856,0.006,0.326,173.2,18,10.9,1,33.62026215,-86.60650635,P57,8,P57L8
9,9,10/23/2020 03:57:00.380,4.66854,2.7039999999999997,0.953,0.006999999999999999,1.128,123.3,12,15.5,2,33.61632156,-86.60741425,P57,9,P57L9
10,10,09/27/2020 00:11:43.384,3.3872,7.318,0.9279999999999999,0.001,2.016,23.7,9,3.6,2,33.62096405,-86.60581207,P57,10,P57L10
11,11,09/27/2020 00:24:18.174,3.46348,17.59,0.981,0.004,1.9780000000000002,35.5,5,11.1,1,33.62253189,-86.6203537,P57,11,P57L11
12,12,10/26/2020 02:28:52.009,3.71706,7.053,0.917,0.001,2.1319999999999997,58.2,8,92.8,2,33.61967087,-86.61582184,P57,12,P57L12
13,13,09/29/2020 02:14:38.910,3.3765,8.463,0.981,0.002,1.9780000000000002,53.9,6,46.4,2,33.61875534,-86.61528778,P57,13,P57L13
14,14,09/27/2020 00:47:27.025,3.54664,16.613,0.992,0.004,1.844,62.3,7,40.6,3,33.61959839,-86.61353302,P57,14,P57L14
15,15,09/29/2020 02:06:50.430,3.4462099999999998,8.387,0.966,0.002,2.021,35.8,5,31.0,4,33.61912537,-86.61068726,P57,15,P57L15
16,16,09/27/2020 00:56:28.926,3.48115,12.437000000000001,0.9670000000000001,0.002,1.682,81.4,8,96.2,2,33.61231613,-86.62394714,P57,16,P57L16
17,17,09/27/2020 01:01:06.430,3.4687099999999997,9.186,0.919,0.002,1.974,28.0,6,20.5,3,33.61304855,-86.61071014,P57,17,P57L17
18,18,09/27/2020 01:02:23.230,3.6271199999999997,8.797,0.768,0.001,2.093,25.5,5,7.4,2,33.61153793,-86.61412811,P57,18,P57L18
19,19,09/27/2020 01:12:03.940,3.51574,6.644,0.769,0.001,1.901,25.8,5,41.2,3,33.61823654,-86.60894012,P57,19,P57L19
20,20,10/26/2020 02:31:00.316,3.79525,4.492,0.941,0.001,2.252,66.4,7,51.0,2,33.61568069,-86.62097168,P57,20,P57L20
21,21,09/22/2020 04:30:42.409,2.10054,15.073,0.784,0.006,0.011000000000000001,75.3,5,0.1,1,33.62801361,-86.60895538,P57,21,P57L21
22,22,09/22/2020 05:00:32.361,2.24119,6.028,0.7929999999999999,0.008,0.179,134.7,10,2.5,1,33.62553787,-86.61425018,P57,22,P57L22
23,23,09/22/2020 05:03:59.516,2.17085,3.935,0.748,0.017,0.10300000000000001,38.7,5,0.4,1,33.62039185,-86.60879517,P57,23,P57L23
24,24,09/22/2020 05:06:20.112,2.136,5.545,0.9159999999999999,0.069,0.054000000000000006,93.5,11,0.3,1,33.622974400000004,-86.608284,P57,24,P57L24
25,25,09/23/2020 01:46:00.608,2.28919,9.632,0.904,0.011000000000000001,0.35,115.1,12,8.2,1,33.62238312,-86.60504913,P57,25,P57L25
26,26,09/23/2020 02:41:01.164,2.17299,10.022,0.878,0.054000000000000006,0.08900000000000001,132.7,14,1.8,1,33.61690903,-86.61709595,P57,26,P57L26
27,27,09/23/2020 02:47:22.400,3.5841,10.606,0.866,0.002,1.48,58.7,5,8.5,1,33.61086655,-86.61011505,P57,27,P57L27
28,28,09/23/2020 03:01:05.184,3.62085,12.253,0.946,0.002,1.725,6.8,5,1.5,1,33.61567307,-86.60820770000001,P57,28,P57L28
29,29,09/26/2020 23:42:45.144,3.55735,9.062999999999999,0.9440000000000001,0.002,2.117,31.7,13,6.3,1,33.61509323,-86.60531616,P57,29,P57L29
30,30,09/26/2020 23:44:08.088,3.5783,5.489,0.917,0.001,2.138,2.1,6,1.7,1,33.61649323,-86.6060791,P57,30,P57L30
31,31,09/26/2020 23:54:10.712,3.4157800000000003,9.33,0.95,0.002,1.75,39.0,5,5.8,1,33.62882614,-86.60797119,P57,31,P57L31
32,32,09/26/2020 23:56:29.976,3.4197699999999998,9.309,0.955,0.002,1.71,53.0,10,12.7,1,33.6272316,-86.60533905,P57,32,P57L32
33,33,09/26/2020 23:57:00.696,3.4230199999999997,10.107000000000001,0.975,0.002,1.714,58.4,5,81.4,1,33.62582397,-86.60550690000001,P57,33,P57L33
34,34,09/26/2020 23:59:40.440,3.4248800000000004,7.278,0.929,0.001,2.042,87.1,8,79.6,1,33.62263489,-86.60257721,P57,34,P57L34
35,35,09/27/2020 00:02:19.160,3.45341,5.834,0.893,0.001,2.0709999999999997,36.4,6,42.2,1,33.62177658,-86.60157776,P57,35,P57L35
36,36,09/27/2020 00:03:15.480,3.37564,5.09,0.737,0.001,1.876,28.6,6,41.3,1,33.62175751,-86.60593414,P57,36,P57L36
37,37,09/27/2020 00:04:13.848,3.36245,4.749,0.873,0.001,1.73,27.6,9,5.0,1,33.62345505,-86.60649109,P57,37,P57L37
38,38,09/27/2020 00:08:23.704,3.3625,6.126,0.892,0.001,1.999,27.7,6,10.0,1,33.6219902,-86.60724640000001,P57,38,P57L38
39,39,09/27/2020 00:15:50.168,3.6177599999999996,11.897,0.985,0.002,2.2569999999999997,91.4,11,78.3,1,33.626194,-86.60907745,P57,39,P57L39
40,40,09/27/2020 00:20:45.182,3.41991,15.530999999999999,0.9620000000000001,0.003,2.011,8.6,7,3.2,1,33.6199379,-86.61711884,P57,40,P57L40
41,41,09/27/2020 00:23:13.662,3.4295699999999996,16.916,0.976,0.004,1.784,53.8,5,33.0,1,33.62099075,-86.61644745,P57,41,P57L41
42,42,09/27/2020 00:57:49.822,3.51916,13.29,0.9790000000000001,0.002,1.943,28.6,7,15.7,1,33.61767578,-86.61436462,P57,42,P57L42
43,43,09/27/2020 01:00:27.518,3.4792300000000003,8.672,0.845,0.002,1.985,41.4,7,28.9,1,33.61442566,-86.61255646,P57,43,P57L43
44,44,09/29/2020 01:14:39.345,3.4300800000000002,1.787,0.807,0.001,2.037,80.2,9,25.3,1,33.62547684,-86.60583496,P57,44,P57L44
